id,student_id/id,course_id/id,batch_id/id,program_id/id,curriculum_version_id/id,course_type,state,admission_date,completion_date
course_link_stu_ppgcc_17,stu_ppgcc_17,crs_xyzq_cc,batch_xyzq_cc_2024,prog_xyzq_cc,reg_xyzq_cc_2024,regular,running,2024-03-01,
course_link_stu_ppgcc_18,stu_ppgcc_18,crs_xyzq_cc,batch_xyzq_cc_2024,prog_xyzq_cc,reg_xyzq_cc_2024,regular,running,2024-03-01,
course_link_stu_ppgcc_19,stu_ppgcc_19,crs_xyzq_cc,batch_xyzq_cc_2024,prog_xyzq_cc,reg_xyzq_cc_2024,regular,running,2024-03-01,
course_link_stu_ppgcc_20,stu_ppgcc_20,crs_xyzq_cc,batch_xyzq_cc_2024,prog_xyzq_cc,reg_xyzq_cc_2024,regular,running,2024-03-01,
course_link_stu_ppgfa_01,stu_ppgfa_01,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_ppgfa_02,stu_ppgfa_02,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_ppgfa_03,stu_ppgfa_03,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_ppgfa_04,stu_ppgfa_04,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_ppgfa_05,stu_ppgfa_05,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_ppgfa_06,stu_ppgfa_06,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_ppgfa_07,stu_ppgfa_07,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_ppgfa_08,stu_ppgfa_08,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_ppgfa_09,stu_ppgfa_09,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,running,2024-03-01,
course_link_stu_ppgfa_10,stu_ppgfa_10,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,running,2024-03-01,
course_link_stu_ppgfa_11,stu_ppgfa_11,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,running,2024-03-01,
course_link_stu_ppgfa_12,stu_ppgfa_12,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,running,2024-03-01,
course_link_stu_ppgfa_13,stu_ppgfa_13,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,running,2024-03-01,
course_link_stu_ppgfa_14,stu_ppgfa_14,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,running,2024-03-01,
course_link_stu_ppgfa_15,stu_ppgfa_15,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,running,2024-03-01,
course_link_stu_ppgfa_16,stu_ppgfa_16,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,running,2024-03-01,
course_link_stu_ppgfa_17,stu_ppgfa_17,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,running,2024-03-01,
course_link_stu_ppgfa_18,stu_ppgfa_18,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,running,2024-03-01,
course_link_stu_ppgfa_19,stu_ppgfa_19,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,running,2024-03-01,
course_link_stu_ppgfa_20,stu_ppgfa_20,crs_xyzq_fis,batch_xyzq_fis_2024,prog_xyzq_fis,reg_xyzq_fis_2024,regular,running,2024-03-01,
course_link_stu_ppgbm_01,stu_ppgbm_01,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_ppgbm_02,stu_ppgbm_02,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_ppgbm_03,stu_ppgbm_03,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_ppgbm_04,stu_ppgbm_04,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_ppgbm_05,stu_ppgbm_05,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_ppgbm_06,stu_ppgbm_06,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_ppgbm_07,stu_ppgbm_07,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_ppgbm_08,stu_ppgbm_08,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_ppgbm_09,stu_ppgbm_09,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,running,2024-03-01,
course_link_stu_ppgbm_10,stu_ppgbm_10,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,running,2024-03-01,
course_link_stu_ppgbm_11,stu_ppgbm_11,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,running,2024-03-01,
course_link_stu_ppgbm_12,stu_ppgbm_12,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,running,2024-03-01,
course_link_stu_ppgbm_13,stu_ppgbm_13,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,running,2024-03-01,
course_link_stu_ppgbm_14,stu_ppgbm_14,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,running,2024-03-01,
course_link_stu_ppgbm_15,stu_ppgbm_15,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,running,2024-03-01,
course_link_stu_ppgbm_16,stu_ppgbm_16,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,running,2024-03-01,
course_link_stu_ppgbm_17,stu_ppgbm_17,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,running,2024-03-01,
course_link_stu_ppgbm_18,stu_ppgbm_18,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,running,2024-03-01,
course_link_stu_ppgbm_19,stu_ppgbm_19,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,running,2024-03-01,
course_link_stu_ppgbm_20,stu_ppgbm_20,crs_xyzq_bio,batch_xyzq_bio_2024,prog_xyzq_bio,reg_xyzq_bio_2024,regular,running,2024-03-01,
course_link_stu_mpesi_01,stu_mpesi_01,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_mpesi_02,stu_mpesi_02,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_mpesi_03,stu_mpesi_03,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_mpesi_04,stu_mpesi_04,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_mpesi_05,stu_mpesi_05,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_mpesi_06,stu_mpesi_06,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_mpesi_07,stu_mpesi_07,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,finished,2024-03-01,2026-03-31
course_link_stu_mpesi_08,stu_mpesi_08,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,running,2024-03-01,
course_link_stu_mpesi_09,stu_mpesi_09,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,running,2024-03-01,
course_link_stu_mpesi_10,stu_mpesi_10,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,running,2024-03-01,
course_link_stu_mpesi_11,stu_mpesi_11,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,running,2024-03-01,
course_link_stu_mpesi_12,stu_mpesi_12,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,running,2024-03-01,
course_link_stu_mpesi_13,stu_mpesi_13,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,running,2024-03-01,
course_link_stu_mpesi_14,stu_mpesi_14,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,running,2024-03-01,
course_link_stu_mpesi_15,stu_mpesi_15,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,running,2024-03-01,
course_link_stu_mpesi_16,stu_mpesi_16,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,running,2024-03-01,
course_link_stu_mpesi_17,stu_mpesi_17,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,running,2024-03-01,
course_link_stu_mpesi_18,stu_mpesi_18,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,running,2024-03-01,
course_link_stu_mpesi_19,stu_mpesi_19,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,running,2024-03-01,
course_link_stu_mpesi_20,stu_mpesi_20,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,running,2024-03-01,
course_link_stu_mpesi_21,stu_mpesi_21,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,running,2024-03-01,
course_link_stu_mpesi_22,stu_mpesi_22,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,running,2024-03-01,
course_link_stu_mpesi_23,stu_mpesi_23,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,running,2024-03-01,
course_link_stu_mpesi_24,stu_mpesi_24,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,running,2024-03-01,
course_link_stu_mpesi_25,stu_mpesi_25,crs_xyzq_mpe,batch_xyzq_mpe_2024,prog_xyzq_mpe,reg_xyzq_mpe_2024,regular,running,2024-03-01,
